feature,importance,fold
NUM_UNIQUE(previous_application.NAME_TYPE_SUITE),33,3
NUM_UNIQUE(previous_application.NAME_CLIENT_TYPE),7,3
NUM_UNIQUE(previous_application.NAME_GOODS_CATEGORY),19,3
NUM_UNIQUE(previous_application.NAME_PORTFOLIO),1,3
NUM_UNIQUE(previous_application.NAME_PRODUCT_TYPE),5,3
NUM_UNIQUE(previous_application.CHANNEL_TYPE),11,3
NUM_UNIQUE(previous_application.NAME_SELLER_INDUSTRY),18,3
NUM_UNIQUE(previous_application.NAME_YIELD_GROUP),16,3
NUM_UNIQUE(previous_application.PRODUCT_COMBINATION),6,3
SUM(bureau.DAYS_CREDIT),131,3
SUM(bureau.CREDIT_DAY_OVERDUE),1,3
SUM(bureau.DAYS_CREDIT_ENDDATE),174,3
SUM(bureau.DAYS_ENDDATE_FACT),82,3
SUM(bureau.AMT_CREDIT_MAX_OVERDUE),149,3
SUM(bureau.CNT_CREDIT_PROLONG),0,3
SUM(bureau.AMT_CREDIT_SUM),247,3
SUM(bureau.AMT_CREDIT_SUM_DEBT),273,3
SUM(bureau.AMT_CREDIT_SUM_LIMIT),55,3
SUM(bureau.AMT_CREDIT_SUM_OVERDUE),29,3
SUM(bureau.DAYS_CREDIT_UPDATE),104,3
SUM(bureau.AMT_ANNUITY),47,3
SUM(bureau.NEW_AMT_CREDIT_SUM_DEBT_DIVIDE_AMT_CREDIT_SUM),165,3
SUM(bureau.NEW_AMT_CREDIT_SUM_LIMIT_DIVIDE_AMT_CREDIT_SUM),0,3
SUM(bureau.NEW_AMT_CREDIT_SUM_OVERDUE_DIVIDE_AMT_CREDIT_SUM_DEBT),0,3
SUM(bureau.NEW_AMT_CREDIT_SUM_OVERDUE_DIVIDE_AMT_CREDIT_SUM),0,3
SUM(bureau.MONTHS_BALANCE_SIZE),90,3
STD(bureau.DAYS_CREDIT),138,3
STD(bureau.CREDIT_DAY_OVERDUE),14,3
STD(bureau.DAYS_CREDIT_ENDDATE),125,3
STD(bureau.DAYS_ENDDATE_FACT),150,3
STD(bureau.AMT_CREDIT_MAX_OVERDUE),147,3
STD(bureau.CNT_CREDIT_PROLONG),18,3
STD(bureau.AMT_CREDIT_SUM),147,3
STD(bureau.AMT_CREDIT_SUM_DEBT),198,3
STD(bureau.AMT_CREDIT_SUM_LIMIT),73,3
STD(bureau.AMT_CREDIT_SUM_OVERDUE),39,3
STD(bureau.DAYS_CREDIT_UPDATE),104,3
STD(bureau.AMT_ANNUITY),36,3
STD(bureau.NEW_AMT_CREDIT_SUM_DEBT_DIVIDE_AMT_CREDIT_SUM),10,3
STD(bureau.NEW_AMT_CREDIT_SUM_LIMIT_DIVIDE_AMT_CREDIT_SUM),3,3
STD(bureau.MONTHS_BALANCE_SIZE),76,3
MAX(bureau.DAYS_CREDIT),421,3
MAX(bureau.CREDIT_DAY_OVERDUE),1,3
MAX(bureau.DAYS_CREDIT_ENDDATE),347,3
MAX(bureau.DAYS_ENDDATE_FACT),332,3
MAX(bureau.AMT_CREDIT_MAX_OVERDUE),176,3
MAX(bureau.CNT_CREDIT_PROLONG),0,3
MAX(bureau.AMT_CREDIT_SUM),233,3
MAX(bureau.AMT_CREDIT_SUM_DEBT),192,3
MAX(bureau.AMT_CREDIT_SUM_LIMIT),83,3
MAX(bureau.AMT_CREDIT_SUM_OVERDUE),4,3
MAX(bureau.DAYS_CREDIT_UPDATE),174,3
MAX(bureau.AMT_ANNUITY),64,3
MAX(bureau.NEW_AMT_CREDIT_SUM_DEBT_DIVIDE_AMT_CREDIT_SUM),3,3
MAX(bureau.NEW_AMT_CREDIT_SUM_LIMIT_DIVIDE_AMT_CREDIT_SUM),0,3
MAX(bureau.MONTHS_BALANCE_SIZE),52,3
MIN(bureau.DAYS_CREDIT),119,3
MIN(bureau.CREDIT_DAY_OVERDUE),0,3
MIN(bureau.DAYS_CREDIT_ENDDATE),115,3
MIN(bureau.DAYS_ENDDATE_FACT),137,3
MIN(bureau.AMT_CREDIT_MAX_OVERDUE),53,3
MIN(bureau.CNT_CREDIT_PROLONG),0,3
MIN(bureau.AMT_CREDIT_SUM),226,3
MIN(bureau.AMT_CREDIT_SUM_DEBT),93,3
MIN(bureau.AMT_CREDIT_SUM_LIMIT),2,3
MIN(bureau.AMT_CREDIT_SUM_OVERDUE),0,3
MIN(bureau.DAYS_CREDIT_UPDATE),97,3
MIN(bureau.AMT_ANNUITY),37,3
MIN(bureau.NEW_AMT_CREDIT_SUM_DEBT_DIVIDE_AMT_CREDIT_SUM),10,3
MIN(bureau.NEW_AMT_CREDIT_SUM_LIMIT_DIVIDE_AMT_CREDIT_SUM),0,3
MIN(bureau.MONTHS_BALANCE_SIZE),48,3
MEDIAN(bureau.DAYS_CREDIT),322,3
MEDIAN(bureau.CREDIT_DAY_OVERDUE),0,3
MEDIAN(bureau.DAYS_CREDIT_ENDDATE),358,3
MEDIAN(bureau.DAYS_ENDDATE_FACT),155,3
MEDIAN(bureau.AMT_CREDIT_MAX_OVERDUE),98,3
MEDIAN(bureau.CNT_CREDIT_PROLONG),0,3
MEDIAN(bureau.AMT_CREDIT_SUM),236,3
MEDIAN(bureau.AMT_CREDIT_SUM_DEBT),98,3
MEDIAN(bureau.AMT_CREDIT_SUM_LIMIT),29,3
MEDIAN(bureau.AMT_CREDIT_SUM_OVERDUE),0,3
MEDIAN(bureau.DAYS_CREDIT_UPDATE),151,3
MEDIAN(bureau.AMT_ANNUITY),52,3
MEDIAN(bureau.NEW_AMT_CREDIT_SUM_DEBT_DIVIDE_AMT_CREDIT_SUM),78,3
MEDIAN(bureau.NEW_AMT_CREDIT_SUM_LIMIT_DIVIDE_AMT_CREDIT_SUM),0,3
MEDIAN(bureau.MONTHS_BALANCE_SIZE),65,3
COUNT(bureau),86,3
MODE(bureau.CREDIT_ACTIVE),6,3
MODE(bureau.CREDIT_CURRENCY),0,3
MODE(bureau.CREDIT_TYPE),33,3
NUM_UNIQUE(bureau.CREDIT_ACTIVE),13,3
NUM_UNIQUE(bureau.CREDIT_CURRENCY),0,3
NUM_UNIQUE(bureau.CREDIT_TYPE),19,3
SUM(installments_payments.NUM_INSTALMENT_VERSION),66,3
SUM(installments_payments.NUM_INSTALMENT_NUMBER),58,3
SUM(installments_payments.AMT_INSTALMENT),72,3
SUM(installments_payments.AMT_PAYMENT),106,3
SUM(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT),73,3
SUM(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE),32,3
SUM(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE),94,3
STD(installments_payments.NUM_INSTALMENT_VERSION),70,3
STD(installments_payments.NUM_INSTALMENT_NUMBER),39,3
STD(installments_payments.AMT_INSTALMENT),56,3
STD(installments_payments.AMT_PAYMENT),73,3
STD(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT),46,3
STD(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE),132,3
STD(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE),142,3
MAX(installments_payments.NUM_INSTALMENT_VERSION),5,3
MAX(installments_payments.NUM_INSTALMENT_NUMBER),26,3
MAX(installments_payments.AMT_INSTALMENT),23,3
MAX(installments_payments.AMT_PAYMENT),32,3
MAX(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT),6,3
MAX(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE),15,3
MAX(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE),81,3
MIN(installments_payments.NUM_INSTALMENT_VERSION),0,3
MIN(installments_payments.AMT_INSTALMENT),113,3
MIN(installments_payments.AMT_PAYMENT),145,3
MIN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT),79,3
MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE),0,3
MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE),46,3
MEDIAN(installments_payments.NUM_INSTALMENT_VERSION),3,3
MEDIAN(installments_payments.NUM_INSTALMENT_NUMBER),28,3
MEDIAN(installments_payments.AMT_INSTALMENT),79,3
MEDIAN(installments_payments.AMT_PAYMENT),121,3
MEDIAN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT),9,3
MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE),4,3
MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE),63,3
COUNT(installments_payments),25,3
SUM(pos_cash_balance.CNT_INSTALMENT),54,3
SUM(pos_cash_balance.CNT_INSTALMENT_FUTURE),49,3
SUM(pos_cash_balance.SK_DPD),23,3
SUM(pos_cash_balance.SK_DPD_DEF),29,3
STD(pos_cash_balance.CNT_INSTALMENT),50,3
STD(pos_cash_balance.CNT_INSTALMENT_FUTURE),93,3
STD(pos_cash_balance.SK_DPD),37,3
STD(pos_cash_balance.SK_DPD_DEF),52,3
MAX(pos_cash_balance.CNT_INSTALMENT),4,3
MAX(pos_cash_balance.CNT_INSTALMENT_FUTURE),7,3
MAX(pos_cash_balance.SK_DPD),5,3
MAX(pos_cash_balance.SK_DPD_DEF),17,3
MIN(pos_cash_balance.CNT_INSTALMENT),22,3
MIN(pos_cash_balance.CNT_INSTALMENT_FUTURE),10,3
MEDIAN(pos_cash_balance.CNT_INSTALMENT),18,3
MEDIAN(pos_cash_balance.CNT_INSTALMENT_FUTURE),77,3
MEDIAN(pos_cash_balance.SK_DPD),2,3
MEDIAN(pos_cash_balance.SK_DPD_DEF),0,3
COUNT(pos_cash_balance),0,3
MODE(pos_cash_balance.NAME_CONTRACT_STATUS),0,3
NUM_UNIQUE(pos_cash_balance.NAME_CONTRACT_STATUS),9,3
SUM(credit_card_balance.AMT_BALANCE),4,3
SUM(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL),8,3
SUM(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT),15,3
SUM(credit_card_balance.AMT_DRAWINGS_CURRENT),12,3
SUM(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT),9,3
SUM(credit_card_balance.AMT_DRAWINGS_POS_CURRENT),6,3
SUM(credit_card_balance.AMT_INST_MIN_REGULARITY),7,3
SUM(credit_card_balance.AMT_PAYMENT_CURRENT),20,3
SUM(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT),8,3
SUM(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL),2,3
SUM(credit_card_balance.AMT_RECIVABLE),0,3
SUM(credit_card_balance.AMT_TOTAL_RECEIVABLE),0,3
SUM(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT),2,3
SUM(credit_card_balance.CNT_DRAWINGS_CURRENT),11,3
SUM(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT),0,3
SUM(credit_card_balance.CNT_DRAWINGS_POS_CURRENT),1,3
SUM(credit_card_balance.CNT_INSTALMENT_MATURE_CUM),6,3
SUM(credit_card_balance.SK_DPD),4,3
SUM(credit_card_balance.SK_DPD_DEF),1,3
SUM(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL),8,3
STD(credit_card_balance.AMT_BALANCE),7,3
STD(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL),14,3
STD(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT),9,3
STD(credit_card_balance.AMT_DRAWINGS_CURRENT),11,3
STD(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT),2,3
STD(credit_card_balance.AMT_DRAWINGS_POS_CURRENT),15,3
STD(credit_card_balance.AMT_INST_MIN_REGULARITY),12,3
STD(credit_card_balance.AMT_PAYMENT_CURRENT),10,3
STD(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT),5,3
STD(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL),4,3
STD(credit_card_balance.AMT_RECIVABLE),11,3
STD(credit_card_balance.AMT_TOTAL_RECEIVABLE),0,3
STD(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT),32,3
STD(credit_card_balance.CNT_DRAWINGS_CURRENT),21,3
STD(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT),1,3
STD(credit_card_balance.CNT_DRAWINGS_POS_CURRENT),9,3
STD(credit_card_balance.CNT_INSTALMENT_MATURE_CUM),7,3
STD(credit_card_balance.SK_DPD),13,3
STD(credit_card_balance.SK_DPD_DEF),2,3
STD(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL),22,3
MAX(credit_card_balance.AMT_BALANCE),12,3
MAX(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL),9,3
MAX(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT),4,3
MAX(credit_card_balance.AMT_DRAWINGS_CURRENT),10,3
MAX(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT),1,3
MAX(credit_card_balance.AMT_DRAWINGS_POS_CURRENT),5,3
MAX(credit_card_balance.AMT_INST_MIN_REGULARITY),7,3
MAX(credit_card_balance.AMT_PAYMENT_CURRENT),14,3
MAX(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT),4,3
MAX(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL),6,3
MAX(credit_card_balance.AMT_RECIVABLE),8,3
MAX(credit_card_balance.AMT_TOTAL_RECEIVABLE),2,3
MAX(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT),4,3
MAX(credit_card_balance.CNT_DRAWINGS_CURRENT),19,3
MAX(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT),0,3
MAX(credit_card_balance.CNT_DRAWINGS_POS_CURRENT),7,3
MAX(credit_card_balance.CNT_INSTALMENT_MATURE_CUM),1,3
MAX(credit_card_balance.SK_DPD),3,3
MAX(credit_card_balance.SK_DPD_DEF),0,3
MAX(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL),86,3
MIN(credit_card_balance.AMT_BALANCE),4,3
MIN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL),10,3
MIN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT),0,3
MIN(credit_card_balance.AMT_DRAWINGS_CURRENT),0,3
MIN(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT),0,3
MIN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT),3,3
MIN(credit_card_balance.AMT_INST_MIN_REGULARITY),0,3
MIN(credit_card_balance.AMT_PAYMENT_CURRENT),12,3
MIN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT),1,3
MIN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL),0,3
MIN(credit_card_balance.AMT_RECIVABLE),9,3
MIN(credit_card_balance.AMT_TOTAL_RECEIVABLE),2,3
MIN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT),0,3
MIN(credit_card_balance.CNT_DRAWINGS_CURRENT),5,3
MIN(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT),0,3
MIN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT),0,3
MIN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM),0,3
MIN(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL),12,3
MEDIAN(credit_card_balance.AMT_BALANCE),2,3
MEDIAN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL),2,3
MEDIAN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT),21,3
MEDIAN(credit_card_balance.AMT_DRAWINGS_CURRENT),22,3
MEDIAN(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT),0,3
MEDIAN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT),5,3
MEDIAN(credit_card_balance.AMT_INST_MIN_REGULARITY),6,3
MEDIAN(credit_card_balance.AMT_PAYMENT_CURRENT),31,3
MEDIAN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT),31,3
MEDIAN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL),5,3
MEDIAN(credit_card_balance.AMT_RECIVABLE),4,3
MEDIAN(credit_card_balance.AMT_TOTAL_RECEIVABLE),0,3
MEDIAN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT),6,3
MEDIAN(credit_card_balance.CNT_DRAWINGS_CURRENT),9,3
MEDIAN(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT),0,3
MEDIAN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT),2,3
MEDIAN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM),4,3
MEDIAN(credit_card_balance.SK_DPD),0,3
MEDIAN(credit_card_balance.SK_DPD_DEF),0,3
MEDIAN(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL),37,3
COUNT(credit_card_balance),0,3
MODE(credit_card_balance.NAME_CONTRACT_STATUS),0,3
NUM_UNIQUE(credit_card_balance.NAME_CONTRACT_STATUS),1,3
COUNT(bureau_balance),4,3
MODE(bureau_balance.STATUS),6,3
NUM_UNIQUE(bureau_balance.STATUS),13,3
SUM(previous_application.STD(installments_payments.NUM_INSTALMENT_VERSION)),61,3
SUM(previous_application.STD(installments_payments.NUM_INSTALMENT_NUMBER)),36,3
SUM(previous_application.STD(installments_payments.AMT_INSTALMENT)),64,3
SUM(previous_application.STD(installments_payments.AMT_PAYMENT)),41,3
SUM(previous_application.STD(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),58,3
SUM(previous_application.STD(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),75,3
SUM(previous_application.STD(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),67,3
SUM(previous_application.MAX(installments_payments.NUM_INSTALMENT_VERSION)),15,3
SUM(previous_application.MAX(installments_payments.NUM_INSTALMENT_NUMBER)),56,3
SUM(previous_application.MAX(installments_payments.AMT_INSTALMENT)),36,3
SUM(previous_application.MAX(installments_payments.AMT_PAYMENT)),24,3
SUM(previous_application.MAX(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),18,3
SUM(previous_application.MAX(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),25,3
SUM(previous_application.MAX(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),65,3
SUM(previous_application.MIN(installments_payments.NUM_INSTALMENT_VERSION)),6,3
SUM(previous_application.MIN(installments_payments.NUM_INSTALMENT_NUMBER)),0,3
SUM(previous_application.MIN(installments_payments.AMT_INSTALMENT)),86,3
SUM(previous_application.MIN(installments_payments.AMT_PAYMENT)),274,3
SUM(previous_application.MIN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),46,3
SUM(previous_application.MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),0,3
SUM(previous_application.MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),161,3
SUM(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_VERSION)),14,3
SUM(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_NUMBER)),32,3
SUM(previous_application.MEDIAN(installments_payments.AMT_INSTALMENT)),25,3
SUM(previous_application.MEDIAN(installments_payments.AMT_PAYMENT)),42,3
SUM(previous_application.MEDIAN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),17,3
SUM(previous_application.MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),1,3
SUM(previous_application.MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),75,3
SUM(previous_application.STD(pos_cash_balance.CNT_INSTALMENT)),58,3
SUM(previous_application.STD(pos_cash_balance.CNT_INSTALMENT_FUTURE)),43,3
SUM(previous_application.STD(pos_cash_balance.SK_DPD)),16,3
SUM(previous_application.STD(pos_cash_balance.SK_DPD_DEF)),22,3
SUM(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT)),23,3
SUM(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT_FUTURE)),21,3
SUM(previous_application.MAX(pos_cash_balance.SK_DPD)),6,3
SUM(previous_application.MAX(pos_cash_balance.SK_DPD_DEF)),13,3
SUM(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT)),48,3
SUM(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),156,3
SUM(previous_application.MIN(pos_cash_balance.SK_DPD)),0,3
SUM(previous_application.MIN(pos_cash_balance.SK_DPD_DEF)),0,3
SUM(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT)),26,3
SUM(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),69,3
SUM(previous_application.MEDIAN(pos_cash_balance.SK_DPD)),5,3
SUM(previous_application.MEDIAN(pos_cash_balance.SK_DPD_DEF)),6,3
SUM(previous_application.NUM_UNIQUE(pos_cash_balance.NAME_CONTRACT_STATUS)),16,3
SUM(previous_application.STD(credit_card_balance.AMT_BALANCE)),8,3
SUM(previous_application.STD(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),6,3
SUM(previous_application.STD(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),9,3
SUM(previous_application.STD(credit_card_balance.AMT_DRAWINGS_CURRENT)),6,3
SUM(previous_application.STD(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,3
SUM(previous_application.STD(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),5,3
SUM(previous_application.STD(credit_card_balance.AMT_INST_MIN_REGULARITY)),8,3
SUM(previous_application.STD(credit_card_balance.AMT_PAYMENT_CURRENT)),10,3
SUM(previous_application.STD(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),6,3
SUM(previous_application.STD(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),8,3
SUM(previous_application.STD(credit_card_balance.AMT_RECIVABLE)),2,3
SUM(previous_application.STD(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,3
SUM(previous_application.STD(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),42,3
SUM(previous_application.STD(credit_card_balance.CNT_DRAWINGS_CURRENT)),40,3
SUM(previous_application.STD(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),1,3
SUM(previous_application.STD(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),3,3
SUM(previous_application.STD(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),1,3
SUM(previous_application.STD(credit_card_balance.SK_DPD)),0,3
SUM(previous_application.STD(credit_card_balance.SK_DPD_DEF)),0,3
SUM(previous_application.STD(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),8,3
SUM(previous_application.MAX(credit_card_balance.AMT_BALANCE)),5,3
SUM(previous_application.MAX(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0,3
SUM(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),14,3
SUM(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_CURRENT)),5,3
SUM(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,3
SUM(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),1,3
SUM(previous_application.MAX(credit_card_balance.AMT_INST_MIN_REGULARITY)),2,3
SUM(previous_application.MAX(credit_card_balance.AMT_PAYMENT_CURRENT)),3,3
SUM(previous_application.MAX(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),2,3
SUM(previous_application.MAX(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),3,3
SUM(previous_application.MAX(credit_card_balance.AMT_RECIVABLE)),4,3
SUM(previous_application.MAX(credit_card_balance.AMT_TOTAL_RECEIVABLE)),1,3
SUM(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),3,3
SUM(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_CURRENT)),6,3
SUM(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,3
SUM(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,3
SUM(previous_application.MAX(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,3
SUM(previous_application.MAX(credit_card_balance.SK_DPD)),0,3
SUM(previous_application.MAX(credit_card_balance.SK_DPD_DEF)),0,3
SUM(previous_application.MAX(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),18,3
SUM(previous_application.MIN(credit_card_balance.AMT_BALANCE)),6,3
SUM(previous_application.MIN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),7,3
SUM(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,3
SUM(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_CURRENT)),3,3
SUM(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,3
SUM(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),9,3
SUM(previous_application.MIN(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,3
SUM(previous_application.MIN(credit_card_balance.AMT_PAYMENT_CURRENT)),14,3
SUM(previous_application.MIN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),14,3
SUM(previous_application.MIN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),1,3
SUM(previous_application.MIN(credit_card_balance.AMT_RECIVABLE)),5,3
SUM(previous_application.MIN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),1,3
SUM(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0,3
SUM(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_CURRENT)),0,3
SUM(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,3
SUM(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,3
SUM(previous_application.MIN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,3
SUM(previous_application.MIN(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),8,3
SUM(previous_application.MEDIAN(credit_card_balance.AMT_BALANCE)),6,3
SUM(previous_application.MEDIAN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),16,3
SUM(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),5,3
SUM(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_CURRENT)),8,3
SUM(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,3
SUM(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),6,3
SUM(previous_application.MEDIAN(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,3
SUM(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_CURRENT)),12,3
