feature,importance,fold
MEDIAN(installments_payments.NUM_INSTALMENT_NUMBER),0,3
MEDIAN(installments_payments.AMT_INSTALMENT),0,3
MEDIAN(installments_payments.AMT_PAYMENT),0,3
MEDIAN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT),0,3
MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE),0,3
MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE),0,3
COUNT(installments_payments),0,3
COUNT(bureau_balance),0,3
NUM_UNIQUE(bureau_balance.STATUS),0,3
MODE(bureau_balance.STATUS),0,3
SUM(previous_application.STD(pos_cash_balance.SK_ID_CURR)),0,3
SUM(previous_application.STD(pos_cash_balance.CNT_INSTALMENT)),0,3
SUM(previous_application.STD(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0,3
SUM(previous_application.STD(pos_cash_balance.SK_DPD)),0,3
SUM(previous_application.STD(pos_cash_balance.SK_DPD_DEF)),0,3
SUM(previous_application.MAX(pos_cash_balance.SK_ID_CURR)),0,3
SUM(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT)),0,3
SUM(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0,3
SUM(previous_application.MAX(pos_cash_balance.SK_DPD)),0,3
SUM(previous_application.MAX(pos_cash_balance.SK_DPD_DEF)),0,3
SUM(previous_application.MIN(pos_cash_balance.SK_ID_CURR)),0,3
SUM(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT)),0,3
SUM(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0,3
SUM(previous_application.MIN(pos_cash_balance.SK_DPD)),0,3
SUM(previous_application.MIN(pos_cash_balance.SK_DPD_DEF)),0,3
SUM(previous_application.MEDIAN(pos_cash_balance.SK_ID_CURR)),0,3
SUM(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT)),0,3
SUM(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0,3
SUM(previous_application.MEDIAN(pos_cash_balance.SK_DPD)),0,3
SUM(previous_application.MEDIAN(pos_cash_balance.SK_DPD_DEF)),0,3
SUM(previous_application.NUM_UNIQUE(pos_cash_balance.NAME_CONTRACT_STATUS)),0,3
SUM(previous_application.STD(credit_card_balance.SK_ID_CURR)),0,3
SUM(previous_application.STD(credit_card_balance.AMT_BALANCE)),0,3
SUM(previous_application.STD(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0,3
SUM(previous_application.STD(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,3
SUM(previous_application.STD(credit_card_balance.AMT_DRAWINGS_CURRENT)),0,3
SUM(previous_application.STD(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,3
SUM(previous_application.STD(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0,3
SUM(previous_application.STD(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,3
SUM(previous_application.STD(credit_card_balance.AMT_PAYMENT_CURRENT)),0,3
SUM(previous_application.STD(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0,3
SUM(previous_application.STD(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0,3
SUM(previous_application.STD(credit_card_balance.AMT_RECIVABLE)),0,3
SUM(previous_application.STD(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,3
SUM(previous_application.STD(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0,3
SUM(previous_application.STD(credit_card_balance.CNT_DRAWINGS_CURRENT)),0,3
SUM(previous_application.STD(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,3
SUM(previous_application.STD(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,3
SUM(previous_application.STD(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,3
SUM(previous_application.STD(credit_card_balance.SK_DPD)),0,3
SUM(previous_application.STD(credit_card_balance.SK_DPD_DEF)),0,3
SUM(previous_application.STD(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),0,3
SUM(previous_application.MAX(credit_card_balance.SK_ID_CURR)),0,3
SUM(previous_application.MAX(credit_card_balance.AMT_BALANCE)),0,3
SUM(previous_application.MAX(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0,3
SUM(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,3
SUM(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_CURRENT)),0,3
SUM(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,3
SUM(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0,3
SUM(previous_application.MAX(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,3
SUM(previous_application.MAX(credit_card_balance.AMT_PAYMENT_CURRENT)),0,3
SUM(previous_application.MAX(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0,3
SUM(previous_application.MAX(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0,3
SUM(previous_application.MAX(credit_card_balance.AMT_RECIVABLE)),0,3
SUM(previous_application.MAX(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,3
SUM(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0,3
SUM(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_CURRENT)),0,3
SUM(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,3
SUM(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,3
SUM(previous_application.MAX(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,3
SUM(previous_application.MAX(credit_card_balance.SK_DPD)),0,3
SUM(previous_application.MAX(credit_card_balance.SK_DPD_DEF)),0,3
SUM(previous_application.MAX(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),0,3
SUM(previous_application.MIN(credit_card_balance.SK_ID_CURR)),0,3
SUM(previous_application.MIN(credit_card_balance.AMT_BALANCE)),0,3
SUM(previous_application.MIN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0,3
SUM(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,3
SUM(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_CURRENT)),0,3
SUM(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,3
SUM(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0,3
SUM(previous_application.MIN(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,3
SUM(previous_application.MIN(credit_card_balance.AMT_PAYMENT_CURRENT)),0,3
SUM(previous_application.MIN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0,3
SUM(previous_application.MIN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0,3
SUM(previous_application.MIN(credit_card_balance.AMT_RECIVABLE)),0,3
SUM(previous_application.MIN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,3
SUM(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0,3
SUM(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_CURRENT)),0,3
SUM(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,3
SUM(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,3
SUM(previous_application.MIN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,3
SUM(previous_application.MIN(credit_card_balance.SK_DPD)),0,3
SUM(previous_application.MIN(credit_card_balance.SK_DPD_DEF)),0,3
SUM(previous_application.MIN(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),0,3
SUM(previous_application.MEDIAN(credit_card_balance.SK_ID_CURR)),0,3
SUM(previous_application.MEDIAN(credit_card_balance.AMT_BALANCE)),0,3
SUM(previous_application.MEDIAN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0,3
SUM(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,3
SUM(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_CURRENT)),0,3
SUM(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,3
SUM(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0,3
SUM(previous_application.MEDIAN(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,3
SUM(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_CURRENT)),0,3
SUM(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0,3
SUM(previous_application.MEDIAN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0,3
SUM(previous_application.MEDIAN(credit_card_balance.AMT_RECIVABLE)),0,3
SUM(previous_application.MEDIAN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,3
SUM(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0,3
SUM(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_CURRENT)),0,3
SUM(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,3
SUM(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,3
SUM(previous_application.MEDIAN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,3
SUM(previous_application.MEDIAN(credit_card_balance.SK_DPD)),0,3
SUM(previous_application.MEDIAN(credit_card_balance.SK_DPD_DEF)),0,3
SUM(previous_application.MEDIAN(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),2,3
SUM(previous_application.NUM_UNIQUE(credit_card_balance.NAME_CONTRACT_STATUS)),0,3
SUM(previous_application.STD(installments_payments.SK_ID_CURR)),0,3
SUM(previous_application.STD(installments_payments.NUM_INSTALMENT_VERSION)),0,3
SUM(previous_application.STD(installments_payments.NUM_INSTALMENT_NUMBER)),0,3
SUM(previous_application.STD(installments_payments.AMT_INSTALMENT)),0,3
SUM(previous_application.STD(installments_payments.AMT_PAYMENT)),0,3
SUM(previous_application.STD(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),0,3
SUM(previous_application.STD(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),0,3
SUM(previous_application.STD(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),0,3
SUM(previous_application.MAX(installments_payments.SK_ID_CURR)),0,3
SUM(previous_application.MAX(installments_payments.NUM_INSTALMENT_VERSION)),0,3
SUM(previous_application.MAX(installments_payments.NUM_INSTALMENT_NUMBER)),0,3
SUM(previous_application.MAX(installments_payments.AMT_INSTALMENT)),0,3
SUM(previous_application.MAX(installments_payments.AMT_PAYMENT)),0,3
SUM(previous_application.MAX(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),0,3
SUM(previous_application.MAX(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),0,3
SUM(previous_application.MAX(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),0,3
SUM(previous_application.MIN(installments_payments.SK_ID_CURR)),0,3
SUM(previous_application.MIN(installments_payments.NUM_INSTALMENT_VERSION)),0,3
SUM(previous_application.MIN(installments_payments.NUM_INSTALMENT_NUMBER)),0,3
SUM(previous_application.MIN(installments_payments.AMT_INSTALMENT)),0,3
SUM(previous_application.MIN(installments_payments.AMT_PAYMENT)),1,3
SUM(previous_application.MIN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),0,3
SUM(previous_application.MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),0,3
SUM(previous_application.MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),0,3
SUM(previous_application.MEDIAN(installments_payments.SK_ID_CURR)),0,3
SUM(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_VERSION)),0,3
SUM(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_NUMBER)),0,3
SUM(previous_application.MEDIAN(installments_payments.AMT_INSTALMENT)),0,3
SUM(previous_application.MEDIAN(installments_payments.AMT_PAYMENT)),0,3
SUM(previous_application.MEDIAN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),0,3
SUM(previous_application.MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),0,3
SUM(previous_application.MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),0,3
STD(previous_application.SUM(pos_cash_balance.SK_ID_CURR)),0,3
STD(previous_application.SUM(pos_cash_balance.CNT_INSTALMENT)),0,3
STD(previous_application.SUM(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0,3
STD(previous_application.SUM(pos_cash_balance.SK_DPD)),0,3
STD(previous_application.SUM(pos_cash_balance.SK_DPD_DEF)),0,3
STD(previous_application.MAX(pos_cash_balance.SK_ID_CURR)),0,3
STD(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT)),0,3
STD(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0,3
STD(previous_application.MAX(pos_cash_balance.SK_DPD)),0,3
STD(previous_application.MAX(pos_cash_balance.SK_DPD_DEF)),0,3
STD(previous_application.MIN(pos_cash_balance.SK_ID_CURR)),0,3
STD(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT)),0,3
STD(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0,3
STD(previous_application.MIN(pos_cash_balance.SK_DPD)),0,3
STD(previous_application.MIN(pos_cash_balance.SK_DPD_DEF)),0,3
STD(previous_application.MEDIAN(pos_cash_balance.SK_ID_CURR)),0,3
STD(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT)),0,3
STD(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0,3
STD(previous_application.MEDIAN(pos_cash_balance.SK_DPD)),0,3
STD(previous_application.MEDIAN(pos_cash_balance.SK_DPD_DEF)),0,3
STD(previous_application.COUNT(pos_cash_balance)),0,3
STD(previous_application.NUM_UNIQUE(pos_cash_balance.NAME_CONTRACT_STATUS)),0,3
STD(previous_application.SUM(credit_card_balance.SK_ID_CURR)),0,3
STD(previous_application.SUM(credit_card_balance.AMT_BALANCE)),0,3
STD(previous_application.SUM(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0,3
STD(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,3
STD(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_CURRENT)),0,3
STD(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,3
STD(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0,3
STD(previous_application.SUM(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,3
STD(previous_application.SUM(credit_card_balance.AMT_PAYMENT_CURRENT)),0,3
STD(previous_application.SUM(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0,3
STD(previous_application.SUM(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0,3
STD(previous_application.SUM(credit_card_balance.AMT_RECIVABLE)),0,3
STD(previous_application.SUM(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,3
STD(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0,3
STD(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_CURRENT)),0,3
STD(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,3
STD(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,3
STD(previous_application.SUM(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,3
STD(previous_application.SUM(credit_card_balance.SK_DPD)),0,3
STD(previous_application.SUM(credit_card_balance.SK_DPD_DEF)),0,3
STD(previous_application.SUM(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),0,3
STD(previous_application.MAX(credit_card_balance.SK_ID_CURR)),0,3
STD(previous_application.MAX(credit_card_balance.AMT_BALANCE)),0,3
STD(previous_application.MAX(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0,3
STD(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,3
STD(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_CURRENT)),0,3
STD(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,3
STD(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0,3
STD(previous_application.MAX(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,3
STD(previous_application.MAX(credit_card_balance.AMT_PAYMENT_CURRENT)),0,3
STD(previous_application.MAX(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0,3
STD(previous_application.MAX(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0,3
STD(previous_application.MAX(credit_card_balance.AMT_RECIVABLE)),0,3
STD(previous_application.MAX(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,3
STD(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0,3
STD(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_CURRENT)),0,3
STD(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,3
STD(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,3
STD(previous_application.MAX(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,3
STD(previous_application.MAX(credit_card_balance.SK_DPD)),0,3
STD(previous_application.MAX(credit_card_balance.SK_DPD_DEF)),0,3
STD(previous_application.MAX(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),0,3
STD(previous_application.MIN(credit_card_balance.SK_ID_CURR)),0,3
STD(previous_application.MIN(credit_card_balance.AMT_BALANCE)),0,3
STD(previous_application.MIN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0,3
STD(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,3
STD(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_CURRENT)),0,3
STD(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,3
STD(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0,3
STD(previous_application.MIN(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,3
STD(previous_application.MIN(credit_card_balance.AMT_PAYMENT_CURRENT)),0,3
STD(previous_application.MIN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0,3
STD(previous_application.MIN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0,3
STD(previous_application.MIN(credit_card_balance.AMT_RECIVABLE)),0,3
STD(previous_application.MIN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,3
STD(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0,3
STD(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_CURRENT)),0,3
STD(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,3
STD(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,3
STD(previous_application.MIN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,3
STD(previous_application.MIN(credit_card_balance.SK_DPD)),0,3
STD(previous_application.MIN(credit_card_balance.SK_DPD_DEF)),0,3
STD(previous_application.MIN(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),0,3
STD(previous_application.MEDIAN(credit_card_balance.SK_ID_CURR)),0,3
STD(previous_application.MEDIAN(credit_card_balance.AMT_BALANCE)),0,3
STD(previous_application.MEDIAN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0,3
STD(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,3
STD(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_CURRENT)),0,3
STD(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,3
STD(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0,3
STD(previous_application.MEDIAN(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,3
STD(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_CURRENT)),0,3
STD(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0,3
STD(previous_application.MEDIAN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0,3
STD(previous_application.MEDIAN(credit_card_balance.AMT_RECIVABLE)),0,3
STD(previous_application.MEDIAN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,3
STD(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0,3
STD(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_CURRENT)),0,3
STD(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,3
STD(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,3
STD(previous_application.MEDIAN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,3
STD(previous_application.MEDIAN(credit_card_balance.SK_DPD)),0,3
STD(previous_application.MEDIAN(credit_card_balance.SK_DPD_DEF)),0,3
STD(previous_application.MEDIAN(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),0,3
STD(previous_application.COUNT(credit_card_balance)),0,3
STD(previous_application.NUM_UNIQUE(credit_card_balance.NAME_CONTRACT_STATUS)),0,3
STD(previous_application.SUM(installments_payments.SK_ID_CURR)),0,3
STD(previous_application.SUM(installments_payments.NUM_INSTALMENT_VERSION)),0,3
STD(previous_application.SUM(installments_payments.NUM_INSTALMENT_NUMBER)),0,3
STD(previous_application.SUM(installments_payments.AMT_INSTALMENT)),0,3
STD(previous_application.SUM(installments_payments.AMT_PAYMENT)),0,3
STD(previous_application.SUM(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),0,3
STD(previous_application.SUM(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),0,3
STD(previous_application.SUM(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),0,3
STD(previous_application.MAX(installments_payments.SK_ID_CURR)),0,3
STD(previous_application.MAX(installments_payments.NUM_INSTALMENT_VERSION)),0,3
STD(previous_application.MAX(installments_payments.NUM_INSTALMENT_NUMBER)),0,3
STD(previous_application.MAX(installments_payments.AMT_INSTALMENT)),0,3
STD(previous_application.MAX(installments_payments.AMT_PAYMENT)),0,3
STD(previous_application.MAX(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),0,3
STD(previous_application.MAX(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),0,3
STD(previous_application.MAX(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),0,3
STD(previous_application.MIN(installments_payments.SK_ID_CURR)),0,3
STD(previous_application.MIN(installments_payments.NUM_INSTALMENT_VERSION)),0,3
STD(previous_application.MIN(installments_payments.NUM_INSTALMENT_NUMBER)),0,3
STD(previous_application.MIN(installments_payments.AMT_INSTALMENT)),0,3
STD(previous_application.MIN(installments_payments.AMT_PAYMENT)),0,3
STD(previous_application.MIN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),0,3
STD(previous_application.MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),0,3
STD(previous_application.MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),0,3
STD(previous_application.MEDIAN(installments_payments.SK_ID_CURR)),0,3
STD(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_VERSION)),0,3
STD(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_NUMBER)),0,3
STD(previous_application.MEDIAN(installments_payments.AMT_INSTALMENT)),0,3
STD(previous_application.MEDIAN(installments_payments.AMT_PAYMENT)),0,3
STD(previous_application.MEDIAN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),0,3
STD(previous_application.MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),0,3
STD(previous_application.MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),0,3
STD(previous_application.COUNT(installments_payments)),0,3
MAX(previous_application.SUM(pos_cash_balance.SK_ID_CURR)),0,3
MAX(previous_application.SUM(pos_cash_balance.CNT_INSTALMENT)),0,3
MAX(previous_application.SUM(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0,3
MAX(previous_application.SUM(pos_cash_balance.SK_DPD)),0,3
MAX(previous_application.SUM(pos_cash_balance.SK_DPD_DEF)),0,3
MAX(previous_application.STD(pos_cash_balance.SK_ID_CURR)),0,3
MAX(previous_application.STD(pos_cash_balance.CNT_INSTALMENT)),0,3
MAX(previous_application.STD(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0,3
MAX(previous_application.STD(pos_cash_balance.SK_DPD)),0,3
MAX(previous_application.STD(pos_cash_balance.SK_DPD_DEF)),0,3
MAX(previous_application.MIN(pos_cash_balance.SK_ID_CURR)),0,3
MAX(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT)),0,3
MAX(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0,3
MAX(previous_application.MIN(pos_cash_balance.SK_DPD)),0,3
MAX(previous_application.MIN(pos_cash_balance.SK_DPD_DEF)),0,3
MAX(previous_application.MEDIAN(pos_cash_balance.SK_ID_CURR)),0,3
MAX(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT)),0,3
MAX(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0,3
MAX(previous_application.MEDIAN(pos_cash_balance.SK_DPD)),0,3
MAX(previous_application.MEDIAN(pos_cash_balance.SK_DPD_DEF)),0,3
MAX(previous_application.COUNT(pos_cash_balance)),0,3
MAX(previous_application.NUM_UNIQUE(pos_cash_balance.NAME_CONTRACT_STATUS)),0,3
MAX(previous_application.SUM(credit_card_balance.SK_ID_CURR)),0,3
MAX(previous_application.SUM(credit_card_balance.AMT_BALANCE)),0,3
MAX(previous_application.SUM(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0,3
MAX(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,3
MAX(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_CURRENT)),0,3
